task_type,model_scope,target,modality,model,input_representation,ica_status,label_condition,experiment,best_primary_metric,primary_metric_name,secondary_metric,secondary_metric_name,participant_if_individual,feature_count_or_family,channel_subset,hyperparameters_if_available,n_participants,source_run,source_file,notes
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.4618781218781219,balanced_accuracy,0.4666666666666667,accuracy,P40,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.4968931068931068,balanced_accuracy,0.5,accuracy,P40,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5542057942057943,balanced_accuracy,0.5583333333333333,accuracy,P40,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5650849150849151,balanced_accuracy,0.575,accuracy,P40,20,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.4196503496503496,balanced_accuracy,0.425,accuracy,P40,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.6146453546453546,balanced_accuracy,0.625,accuracy,P40,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.53,balanced_accuracy,0.525,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.51,balanced_accuracy,0.5083333333333333,accuracy,P42,20,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.54,balanced_accuracy,0.5333333333333333,accuracy,P42,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5385714285714285,balanced_accuracy,0.5416666666666667,accuracy,P42,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.6285714285714286,balanced_accuracy,0.6333333333333333,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5514285714285714,balanced_accuracy,0.5666666666666667,accuracy,P42,20,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5757142857142858,balanced_accuracy,0.5916666666666666,accuracy,P42,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.4585714285714285,balanced_accuracy,0.475,accuracy,P42,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5857142857142857,balanced_accuracy,0.6166666666666667,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5214285714285715,balanced_accuracy,0.5583333333333333,accuracy,P42,20,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5014285714285714,balanced_accuracy,0.5416666666666667,accuracy,P42,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,eeg,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.4957142857142857,balanced_accuracy,0.5583333333333333,accuracy,P42,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.4957142857142857,balanced_accuracy,0.5416666666666666,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.4957142857142857,balanced_accuracy,0.5416666666666666,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.4642857142857142,balanced_accuracy,0.4916666666666667,accuracy,P42,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.4957142857142857,balanced_accuracy,0.5416666666666666,accuracy,P42,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5442857142857143,balanced_accuracy,0.5583333333333333,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5442857142857143,balanced_accuracy,0.5583333333333333,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.45,balanced_accuracy,0.475,accuracy,P42,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5442857142857143,balanced_accuracy,0.5583333333333333,accuracy,P42,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5942857142857143,balanced_accuracy,0.6,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5942857142857143,balanced_accuracy,0.6,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.51,balanced_accuracy,0.5416666666666667,accuracy,P42,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5942857142857143,balanced_accuracy,0.6,accuracy,P42,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5371428571428571,balanced_accuracy,0.5333333333333333,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5171428571428571,balanced_accuracy,0.5166666666666667,accuracy,P42,20,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.54,balanced_accuracy,0.5333333333333333,accuracy,P42,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.55,balanced_accuracy,0.5583333333333333,accuracy,P42,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.65,balanced_accuracy,0.6583333333333334,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5014285714285714,balanced_accuracy,0.5083333333333333,accuracy,P42,20,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5757142857142857,balanced_accuracy,0.5916666666666666,accuracy,P42,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5242857142857142,balanced_accuracy,0.5416666666666666,accuracy,P42,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5900000000000001,balanced_accuracy,0.625,accuracy,P42,10,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.55,balanced_accuracy,0.575,accuracy,P42,20,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.4928571428571429,balanced_accuracy,0.5416666666666667,accuracy,P42,5,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,not identifiable,standard LOW<4 / HIGH>=4,historical stage_a_individual_v1,0.5128571428571428,balanced_accuracy,0.575,accuracy,P42,all,,,10,not recorded,outputs/image_classification/stage_a_individual_v1/results_summary.csv,mean outer-fold metric
