participant,target,label_condition,total_original_trials,n_trials,n_low,n_high,n_dropped_midpoint,retained_fraction,class_balance_high_fraction,status,modality,classifier,feature_count,feature_count_request,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,face,logreg,3,3,5,0.6247852147852148,0.04775388207319509,0.625,0.05270462766947298,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6031746031746033, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6111111111111112, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5515873015873015, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.644174538911381, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.642830366514577, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,face,logreg,5,5,5,0.6310489510489511,0.05156444663519871,0.6416666666666667,0.056519416526043906,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6005291005291006, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6137566137566138, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5687830687830687, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6301116037958143, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6160486686802477, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,face,logreg,8,8,5,0.6288811188811188,0.09811932515392018,0.6333333333333333,0.08897565210026093,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5978835978835978, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6137566137566138, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5502645502645502, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.632757106441317, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6135638240901399, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,face,logreg,10,10,5,0.6333566433566433,0.0857525687103082,0.6416666666666666,0.08579691784155832,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5978835978835978, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6137566137566138, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6005291005291005, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6234978471820577, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.637153781890624, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,face,logreg,all,all,5,0.6333566433566433,0.0857525687103082,0.6416666666666666,0.08579691784155832,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5978835978835978, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6137566137566138, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6005291005291005, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6234978471820577, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.637153781890624, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,face,gnb,3,3,5,0.6151448551448551,0.07717440422042647,0.6333333333333333,0.07168604389202189,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5648148148148148, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5873015873015873, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5740740740740741, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6097026754921492, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6278731015573121, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,face,gnb,5,5,5,0.6376723276723275,0.07894779704291618,0.6583333333333334,0.08079466429027217,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5912698412698413, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5608465608465608, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5291005291005291, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.59572006940428, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5908360645202752, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,face,gnb,8,8,5,0.6285814185814186,0.08308753468254029,0.6499999999999999,0.08579691784155832,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5343915343915344, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5661375661375662, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4907407407407407, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5414872651714757, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6067894094209884, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,face,gnb,10,10,5,0.621988011988012,0.051271631637760405,0.6416666666666667,0.04999999999999998,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5343915343915344, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5330687830687831, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.47222222222222227, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5533920270762377, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6446832894201315, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,face,gnb,all,all,5,0.621988011988012,0.051271631637760405,0.6416666666666667,0.04999999999999998,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5343915343915344, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5330687830687831, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.47222222222222227, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5533920270762377, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6446832894201315, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,multimodal,svm,3,3,5,0.5515506715506715,0.11897438403595773,0.5985507246376811,0.10333775424004417,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5698005698005698, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5790598290598291, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.624033374033374, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5663517768780927, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5554805817963713, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,multimodal,svm,5,5,5,0.5660927960927962,0.06008805668651718,0.5731884057971015,0.06276173927500892,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5370370370370371, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6103988603988605, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5978835978835979, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5530064477432899, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5520317888738941, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,multimodal,svm,8,8,5,0.5848595848595848,0.09471629227571185,0.625,0.08917755323420888,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.551994301994302, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6082621082621084, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6026658526658527, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5214799820062977, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5422852001799371, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,multimodal,svm,10,10,5,0.5356288156288156,0.06808578710448879,0.5644927536231884,0.06571469013770803,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5555555555555555, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5854700854700855, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5907610907610907, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5264657369920528, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5288274104063577, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,multimodal,svm,15,15,5,0.5456166056166056,0.056489293904587436,0.5735507246376812,0.06458631871060058,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5462962962962963, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6125356125356126, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5742775742775742, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5753486279802069, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.545696506222822, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,multimodal,svm,20,20,5,0.5326007326007326,0.07165765836916432,0.547463768115942,0.0656027263638045,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5648148148148148, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6716524216524217, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5695970695970697, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5520692757534863, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5544684360473834, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,multimodal,svm,30,30,5,0.5489255189255189,0.12300081469505518,0.5739130434782608,0.10674210667161282,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5747863247863249, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6403133903133903, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6047008547008547, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5200554805817963, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5542060278902384, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4
P22,valence,standard,120,120,68,52,0,1.0,0.43333333333333335,complete,multimodal,svm,all,all,5,0.5338583638583638,0.07969839465640738,0.5652173913043479,0.06546851811446615,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5512820512820513, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6296296296296297, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.537138787138787, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5344879292247714, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5686759634128056, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}]",42,4
