participant,target,classifier,modality,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,102,81,21,22,80,0.64375,0.6666666666666666
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,102,82,20,22,80,0.5,0.65
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,102,82,20,22,80,0.53125,0.7
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,102,82,20,22,80,0.40625,0.65
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,102,81,21,22,80,0.61875,0.5238095238095238
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,102,81,21,22,80,0.5875,0.47619047619047616
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,102,82,20,22,80,0.65625,0.6
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,102,82,20,22,80,0.71875,0.7
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,102,82,20,22,80,0.46875,0.6
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,102,81,21,22,80,0.6125,0.6190476190476191
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,102,81,21,22,80,0.7375,0.8095238095238095
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,102,82,20,22,80,0.65625,0.6
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,102,82,20,22,80,0.625,0.7
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,102,82,20,22,80,0.5,0.65
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,102,81,21,22,80,0.7125,0.6666666666666666
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,102,81,21,22,80,0.6125,0.6190476190476191
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,102,82,20,22,80,0.4375,0.7
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,102,82,20,22,80,0.78125,0.8
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,102,82,20,22,80,0.375,0.6
P37,valence,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,53,67,0.4928571428571429,0.5416666666666666
P37,valence,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,53,67,0.35,0.375
P37,valence,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,53,67,0.7027972027972028,0.7083333333333334
P37,valence,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,53,67,0.44405594405594406,0.4583333333333333
P37,valence,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,53,67,0.44405594405594406,0.4583333333333333
P37,valence,svm,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,53,67,0.5571428571428572,0.5833333333333334
P37,valence,svm,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,53,67,0.44285714285714284,0.5
P37,valence,svm,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,53,67,0.5279720279720279,0.5416666666666666
P37,valence,svm,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,53,67,0.32867132867132864,0.3333333333333333
P37,valence,svm,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,53,67,0.46853146853146854,0.5
P37,valence,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,53,67,0.5642857142857143,0.625
P37,valence,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,53,67,0.4928571428571429,0.5416666666666666
P37,valence,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,53,67,0.7412587412587412,0.75
P37,valence,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,53,67,0.46853146853146854,0.5
P37,valence,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,53,67,0.46853146853146854,0.5
P37,valence,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,53,67,0.5571428571428572,0.5833333333333334
P37,valence,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,53,67,0.5357142857142857,0.5416666666666666
P37,valence,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,53,67,0.5664335664335665,0.5833333333333334
P37,valence,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,53,67,0.3601398601398601,0.375
P37,valence,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,53,67,0.44405594405594406,0.4583333333333333
P37,valence,svm,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,53,67,0.5571428571428572,0.5833333333333334
P37,valence,svm,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,53,67,0.5285714285714286,0.5833333333333334
P37,valence,svm,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,53,67,0.6188811188811189,0.625
P37,valence,svm,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,53,67,0.3531468531468532,0.375
P37,valence,svm,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,53,67,0.534965034965035,0.5416666666666666
P37,valence,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,53,67,0.6142857142857143,0.6666666666666666
P37,valence,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,53,67,0.5428571428571428,0.5833333333333334
P37,valence,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,53,67,0.7797202797202798,0.7916666666666666
P37,valence,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,53,67,0.46853146853146854,0.5
P37,valence,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,53,67,0.513986013986014,0.5416666666666666
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,107,85,22,46,61,0.452991452991453,0.45454545454545453
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,107,85,22,46,61,0.6,0.5909090909090909
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,107,86,21,46,61,0.375,0.38095238095238093
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,107,86,21,46,61,0.48611111111111116,0.47619047619047616
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,107,86,21,46,61,0.41666666666666663,0.42857142857142855
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,107,85,22,46,61,0.3803418803418803,0.4090909090909091
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,107,85,22,46,61,0.4666666666666667,0.45454545454545453
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,107,86,21,46,61,0.5416666666666666,0.5714285714285714
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,107,86,21,46,61,0.4027777777777778,0.38095238095238093
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,107,86,21,46,61,0.4861111111111111,0.5238095238095238
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,107,85,22,46,61,0.3803418803418803,0.4090909090909091
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,107,85,22,46,61,0.5,0.5
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,107,86,21,46,61,0.5138888888888888,0.5238095238095238
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,107,86,21,46,61,0.38888888888888884,0.38095238095238093
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,107,86,21,46,61,0.5277777777777778,0.5714285714285714
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,107,85,22,46,61,0.37606837606837606,0.36363636363636365
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,107,85,22,46,61,0.45833333333333337,0.45454545454545453
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,107,86,21,46,61,0.4027777777777778,0.42857142857142855
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,107,86,21,46,61,0.5138888888888888,0.5238095238095238
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,107,86,21,46,61,0.5277777777777778,0.5238095238095238
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,107,85,22,46,61,0.452991452991453,0.45454545454545453
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,107,85,22,46,61,0.45,0.45454545454545453
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,107,86,21,46,61,0.45833333333333337,0.47619047619047616
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,107,86,21,46,61,0.4861111111111111,0.5238095238095238
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,107,86,21,46,61,0.4305555555555556,0.47619047619047616
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,107,85,22,46,61,0.358974358974359,0.36363636363636365
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,107,85,22,46,61,0.5,0.5
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,107,86,21,46,61,0.45833333333333337,0.47619047619047616
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,107,86,21,46,61,0.5555555555555556,0.5714285714285714
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,107,86,21,46,61,0.625,0.6666666666666666
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,107,85,22,46,61,0.4700854700854701,0.45454545454545453
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,107,85,22,46,61,0.5166666666666666,0.5
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,107,86,21,46,61,0.3611111111111111,0.38095238095238093
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,107,86,21,46,61,0.6111111111111112,0.6190476190476191
P37,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,107,86,21,46,61,0.6111111111111112,0.6190476190476191
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,107,85,22,46,61,0.4145299145299145,0.4090909090909091
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,107,85,22,46,61,0.525,0.5
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,107,86,21,46,61,0.4861111111111111,0.5238095238095238
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,107,86,21,46,61,0.5277777777777778,0.5714285714285714
P37,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,107,86,21,46,61,0.4861111111111111,0.5238095238095238
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,107,85,22,46,61,0.358974358974359,0.36363636363636365
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,107,85,22,46,61,0.5583333333333333,0.5454545454545454
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,107,86,21,46,61,0.5,0.5238095238095238
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,107,86,21,46,61,0.4444444444444444,0.47619047619047616
P37,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,107,86,21,46,61,0.5277777777777778,0.5714285714285714
P37,arousal,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,19,101,0.575,0.4583333333333333
P37,arousal,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,19,101,0.5,0.3333333333333333
P37,arousal,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,19,101,0.5,0.8333333333333334
P37,arousal,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,19,101,0.425,0.5416666666666666
P37,arousal,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,19,101,0.6428571428571428,0.375
P37,arousal,svm,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,19,101,0.5,0.6666666666666666
P37,arousal,svm,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,19,101,0.45,0.25
P37,arousal,svm,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,19,101,0.625,0.375
P37,arousal,svm,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,19,101,0.5,0.6666666666666666
P37,arousal,svm,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,19,101,0.45238095238095233,0.5416666666666666
P37,arousal,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,19,101,0.425,0.375
P37,arousal,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,19,101,0.4,0.3333333333333333
P37,arousal,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,19,101,0.775,0.7916666666666666
P37,arousal,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,19,101,0.45,0.5833333333333334
P37,arousal,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,19,101,0.5714285714285714,0.5
P37,arousal,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,19,101,0.5,0.8333333333333334
P37,arousal,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,19,101,0.4,0.3333333333333333
P37,arousal,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,19,101,0.5,0.8333333333333334
P37,arousal,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,19,101,0.55,0.5833333333333334
P37,arousal,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,19,101,0.5,0.875
P37,arousal,svm,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,19,101,0.575,0.7916666666666666
P37,arousal,svm,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,19,101,0.675,0.625
P37,arousal,svm,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,19,101,0.8,0.8333333333333334
P37,arousal,svm,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,19,101,0.475,0.4583333333333333
P37,arousal,svm,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,19,101,0.6190476190476191,0.8333333333333334
P37,arousal,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,19,101,0.475,0.4583333333333333
P37,arousal,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,19,101,0.55,0.4166666666666667
P37,arousal,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,19,101,0.7,0.6666666666666666
P37,arousal,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,19,101,0.575,0.625
P37,arousal,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,19,101,0.5714285714285714,0.5
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,107,85,22,18,89,0.5972222222222222,0.8181818181818182
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,107,85,22,18,89,0.375,0.45454545454545453
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,107,86,21,18,89,0.47794117647058826,0.6190476190476191
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,107,86,21,18,89,0.4722222222222222,0.8095238095238095
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,107,86,21,18,89,0.5,0.8571428571428571
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,107,85,22,18,89,0.6666666666666667,0.7727272727272727
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,107,85,22,18,89,0.4583333333333333,0.5909090909090909
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,107,86,21,18,89,0.47794117647058826,0.6190476190476191
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,107,86,21,18,89,0.611111111111111,0.8095238095238095
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,107,86,21,18,89,0.4722222222222222,0.8095238095238095
P37,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,107,85,22,18,89,0.5972222222222222,0.8181818181818182
P37,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,107,85,22,18,89,0.5416666666666667,0.7272727272727273
P37,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,107,86,21,18,89,0.38235294117647056,0.6190476190476191
P37,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,107,86,21,18,89,0.4722222222222222,0.8095238095238095
P37,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,107,86,21,18,89,0.4166666666666667,0.7142857142857143
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,107,85,22,18,89,0.5972222222222222,0.8181818181818182
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,107,85,22,18,89,0.4583333333333333,0.5909090909090909
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,107,86,21,18,89,0.41911764705882354,0.5238095238095238
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,107,86,21,18,89,0.4722222222222222,0.8095238095238095
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,107,86,21,18,89,0.4166666666666667,0.7142857142857143
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,107,85,22,18,89,0.4444444444444444,0.7272727272727273
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,107,85,22,18,89,0.4027777777777778,0.5
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,107,86,21,18,89,0.5661764705882353,0.7619047619047619
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,107,86,21,18,89,0.5277777777777778,0.6666666666666666
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,107,86,21,18,89,0.3888888888888889,0.6666666666666666
P37,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,107,85,22,18,89,0.5694444444444444,0.7727272727272727
P37,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,107,85,22,18,89,0.4583333333333333,0.5909090909090909
P37,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,107,86,21,18,89,0.5367647058823529,0.7142857142857143
P37,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,107,86,21,18,89,0.4722222222222222,0.8095238095238095
P37,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,107,86,21,18,89,0.3333333333333333,0.5714285714285714
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,107,85,22,18,89,0.5416666666666667,0.7272727272727273
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,107,85,22,18,89,0.4583333333333333,0.5909090909090909
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,107,86,21,18,89,0.5367647058823529,0.7142857142857143
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,107,86,21,18,89,0.4166666666666667,0.7142857142857143
P37,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,107,86,21,18,89,0.4444444444444444,0.5238095238095238
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,107,85,22,18,89,0.6944444444444444,0.8181818181818182
P37,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,107,85,22,18,89,0.4861111111111111,0.6363636363636364
